Media Source,Campaign,Campaign Id,Cohort Day,Users,Cost,Average eCPI,retention day1 ,retention day1 percent,roas - Rate - day 0 - partial,roas - Rate - day 1 - partial,roas - Rate - day 2 - partial,roas - Rate - day 3 - partial,roas - Rate - day 4 - partial,roas - Rate - day 5 - partial,roas - Rate - day 6 - partial,roas - Rate - day 7 - partial,roas - Rate - day 8 - partial,roas - Rate - day 9 - partial,roas - Rate - day 10 - partial,roas - Rate - day 11 - partial,roas - Rate - day 12 - partial,roas - Rate - day 13 - partial,roas - Rate - day 14 - partial,roas - Rate - day 15 - partial,roas - Rate - day 16 - partial,roas - Rate - day 17 - partial,roas - Rate - day 18 - partial,roas - Rate - day 19 - partial,roas - Rate - day 20 - partial,roas - Rate - day 21 - partial,roas - Rate - day 22 - partial,roas - Rate - day 23 - partial,roas - Rate - day 24 - partial,roas - Rate - day 25 - partial,roas - Rate - day 26 - partial,roas - Rate - day 27 - partial,roas - Rate - day 28 - partial,revenue - sum - day 0 - partial,revenue - sum - day 1 - partial,revenue - sum - day 2 - partial,revenue - sum - day 3 - partial,revenue - sum - day 4 - partial,revenue - sum - day 5 - partial,revenue - sum - day 6 - partial,revenue - sum - day 7 - partial,revenue - sum - day 8 - partial,revenue - sum - day 9 - partial,revenue - sum - day 10 - partial,revenue - sum - day 11 - partial,revenue - sum - day 12 - partial,revenue - sum - day 13 - partial,revenue - sum - day 14 - partial,revenue - sum - day 15 - partial,revenue - sum - day 16 - partial,revenue - sum - day 17 - partial,revenue - sum - day 18 - partial,revenue - sum - day 19 - partial,revenue - sum - day 20 - partial,revenue - sum - day 21 - partial,revenue - sum - day 22 - partial,revenue - sum - day 23 - partial,revenue - sum - day 24 - partial,revenue - sum - day 25 - partial,revenue - sum - day 26 - partial,revenue - sum - day 27 - partial,revenue - sum - day 28 - partial
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-11,77,55.09,0.72,23,29.87%,33.7,47.82,58.75,66.84,71.54,73.12,81.05,85.31,88.38,92.0,93.05,93.42,93.63,93.7,93.86,94.14,95.43,95.71,95.83,95.88,95.99,96.21,96.52,97.49,97.8,97.8,97.8,97.8,97.8,18.56,26.34,32.37,36.82,39.41,40.28,44.65,47.0,48.69,50.68,51.26,51.47,51.58,51.62,51.7,51.86,52.57,52.73,52.79,52.82,52.88,53.0,53.17,53.71,53.88,53.88,53.88,53.88,53.88
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-12,64,49.89,0.78,21,32.81%,57.78,78.51,93.47,99.52,106.39,109.4,112.52,114.21,114.47,115.27,116.09,117.89,119.33,119.96,122.16,122.65,123.57,123.92,124.98,125.92,127.06,128.22,130.35,131.26,131.26,131.26,131.26,131.26,131.26,28.82,39.17,46.63,49.65,53.08,54.58,56.14,56.98,57.11,57.51,57.92,58.82,59.54,59.85,60.95,61.19,61.65,61.82,62.35,62.82,63.39,63.97,65.03,65.49,65.49,65.49,65.49,65.49,65.49
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-13,67,51.82,0.77,32,47.76%,46.48,60.99,64.74,67.4,71.63,72.37,73.42,74.42,75.8,76.34,76.63,77.53,78.58,79.21,79.65,81.37,82.43,83.49,85.24,86.34,87.84,89.72,91.02,91.02,91.02,91.02,91.02,91.02,91.02,24.08,31.6,33.55,34.93,37.12,37.5,38.04,38.56,39.28,39.56,39.71,40.18,40.72,41.05,41.27,42.16,42.72,43.26,44.17,44.74,45.52,46.49,47.17,47.17,47.17,47.17,47.17,47.17,47.17
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-14,88,49.3,0.56,33,37.5%,45.4,50.73,54.97,58.78,62.69,64.31,68.01,69.12,70.53,72.12,73.42,74.31,74.88,75.76,77.18,78.46,79.16,80.32,80.46,81.15,82.09,82.72,82.72,82.72,82.72,82.72,82.72,82.72,82.72,22.38,25.01,27.1,28.98,30.91,31.71,33.53,34.07,34.77,35.56,36.19,36.64,36.92,37.35,38.05,38.68,39.03,39.6,39.67,40.01,40.47,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-15,67,42.87,0.64,22,32.84%,32.52,38.79,43.79,45.05,46.64,47.58,50.03,50.95,51.84,52.79,53.07,53.47,53.65,53.74,53.97,54.11,54.27,54.43,54.74,55.03,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,55.53,13.94,16.63,18.77,19.31,19.99,20.4,21.45,21.84,22.22,22.63,22.75,22.92,23.0,23.04,23.14,23.2,23.27,23.33,23.47,23.59,23.81,23.81,23.81,23.81,23.81,23.81,23.81,23.81,23.81
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-16,73,53.25,0.73,33,45.21%,64.64,74.92,80.1,82.99,85.54,89.55,91.59,91.99,92.51,93.2,93.69,94.12,94.3,94.76,95.33,96.0,96.45,97.23,98.33,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,34.42,39.9,42.65,44.19,45.55,47.69,48.77,48.98,49.26,49.63,49.89,50.12,50.21,50.46,50.76,51.12,51.36,51.77,52.36,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-17,181,151.55,0.84,65,35.91%,30.96,36.37,38.63,41.46,42.74,45.3,48.01,49.88,51.41,52.8,54.46,55.18,55.61,56.34,56.68,57.19,57.78,58.37,58.87,58.87,58.87,58.87,58.87,58.87,58.87,58.87,58.87,58.87,58.87,46.92,55.12,58.54,62.83,64.78,68.65,72.76,75.59,77.92,80.02,82.53,83.63,84.28,85.38,85.9,86.68,87.57,88.47,89.22,89.22,89.22,89.22,89.22,89.22,89.22,89.22,89.22,89.22,89.22
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-18,201,156.79,0.78,87,43.28%,33.66,40.95,46.13,50.26,52.64,55.6,57.58,59.2,60.17,62.26,63.74,65.35,66.28,66.84,67.51,68.78,69.85,71.23,71.23,71.23,71.23,71.23,71.23,71.23,71.23,71.23,71.23,71.23,71.23,52.78,64.2,72.32,78.8,82.54,87.18,90.29,92.83,94.34,97.62,99.94,102.47,103.92,104.8,105.85,107.84,109.52,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-19,197,152.13,0.77,70,35.53%,31.55,40.21,45.59,47.83,50.15,53.16,55.03,56.3,58.17,59.42,60.24,61.38,62.34,63.18,64.76,65.93,67.23,67.23,67.23,67.23,67.23,67.23,67.23,67.23,67.23,67.23,67.23,67.23,67.23,48.0,61.17,69.35,72.76,76.29,80.87,83.72,85.66,88.49,90.39,91.65,93.37,94.84,96.11,98.51,100.3,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-20,218,154.0,0.71,80,36.7%,34.62,42.17,47.16,51.12,54.96,58.38,60.92,62.65,64.15,65.8,66.68,67.52,68.45,70.0,71.5,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,53.32,64.94,72.62,78.73,84.64,89.9,93.82,96.49,98.8,101.34,102.69,103.98,105.41,107.79,110.11,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-21,178,130.1,0.73,70,39.33%,28.87,35.91,41.53,44.94,47.13,50.05,51.5,52.6,53.62,54.68,55.45,56.05,57.28,58.79,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,37.57,46.72,54.03,58.47,61.31,65.11,67.01,68.44,69.76,71.14,72.14,72.93,74.52,76.48,77.88,77.88,77.88,77.88,77.88,77.88,77.88,77.88,77.88,77.88,77.88,77.88,77.88,77.88,77.88
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-22,112,74.91,0.67,47,41.96%,64.18,76.36,83.17,88.94,92.82,96.47,99.34,101.06,104.34,106.0,106.99,108.26,109.76,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,48.08,57.2,62.3,66.63,69.53,72.27,74.41,75.7,78.16,79.41,80.15,81.09,82.22,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-23,149,104.79,0.7,72,48.32%,39.81,52.69,61.24,65.34,68.49,72.79,77.33,79.21,81.06,83.03,86.19,89.86,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,41.72,55.22,64.18,68.47,71.77,76.27,81.03,83.01,84.94,87.0,90.32,94.17,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44,97.44
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-24,155,109.44,0.71,59,38.06%,37.76,46.85,52.08,57.61,61.59,65.16,69.19,71.82,76.25,78.71,82.54,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,41.33,51.28,57.0,63.04,67.4,71.31,75.72,78.6,83.44,86.14,90.33,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-25,158,111.66,0.71,69,43.67%,33.79,46.91,54.34,58.57,61.81,63.48,64.7,65.77,67.24,68.07,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,69.01,37.73,52.39,60.68,65.39,69.02,70.88,72.24,73.44,75.08,76.01,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06,77.06
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-26,157,102.4,0.65,50,31.85%,36.27,44.9,51.79,53.86,57.12,59.31,61.18,62.68,63.66,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,64.89,37.14,45.98,53.04,55.15,58.49,60.74,62.64,64.18,65.19,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-27,150,104.48,0.7,54,36.0%,32.19,40.92,45.03,47.74,50.1,51.44,53.98,55.64,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,33.63,42.75,47.04,49.88,52.34,53.74,56.4,58.13,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31,59.31
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-02-28,143,101.47,0.71,55,38.46%,30.24,37.07,40.88,43.64,47.55,50.9,54.7,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,57.42,30.68,37.61,41.48,44.28,48.25,51.65,55.5,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-03-01,134,98.91,0.74,53,39.55%,31.91,37.53,42.03,45.43,48.52,51.04,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,31.56,37.12,41.57,44.93,47.99,50.48,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-03-02,158,96.89,0.61,62,39.24%,34.4,46.23,52.15,55.01,59.31,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,33.33,44.79,50.53,53.29,57.46,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22,62.22
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-03-03,132,94.49,0.72,36,27.27%,21.73,25.96,30.27,35.72,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,20.53,24.53,28.6,33.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-03-04,132,100.78,0.76,53,40.15%,27.73,37.36,43.3,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,27.95,37.65,43.64,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-03-05,142,99.16,0.7,49,34.51%,21.48,28.23,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,32.71,21.3,28.0,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44,32.44
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-03-06,146,105.57,0.72,64,43.84%,14.06,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,20.03,14.85,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14,21.14
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-03-07,155,97.97,0.63,74,47.74%,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-03-08,130,100.26,0.77,52,40.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-1_ON,2.385279003389023e+16,2023-03-09,104,59.94,0.58,0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-09,74,50.8,0.69,49,66.22%,49.81,77.86,88.5,93.61,98.51,105.67,110.97,113.2,114.8,119.96,122.07,122.97,125.06,127.57,131.91,134.32,137.1,138.94,140.86,143.39,145.49,146.13,147.82,148.7,150.77,151.19,151.4,151.4,151.4,25.3,39.55,44.96,47.55,50.05,53.68,56.37,57.51,58.32,60.94,62.01,62.47,63.53,64.8,67.01,68.23,69.65,70.58,71.56,72.84,73.91,74.24,75.09,75.54,76.59,76.81,76.91,76.91,76.91
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-10,73,51.31,0.7,39,53.42%,57.79,68.57,78.44,89.72,98.59,102.51,110.08,118.47,121.51,124.31,125.93,127.45,129.19,131.39,133.15,135.34,136.14,137.31,138.38,140.61,141.82,142.93,145.75,146.57,147.91,149.58,149.58,149.58,149.58,29.65,35.18,40.25,46.04,50.59,52.6,56.48,60.79,62.35,63.78,64.62,65.4,66.29,67.41,68.32,69.44,69.85,70.45,71.0,72.15,72.77,73.34,74.78,75.21,75.89,76.75,76.75,76.75,76.75
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-11,88,54.48,0.62,49,55.68%,67.97,99.82,125.69,147.87,156.34,162.85,171.31,173.8,175.75,179.37,182.26,186.05,187.6,190.99,194.73,197.38,198.96,200.35,202.88,204.26,205.15,207.49,210.02,212.31,215.55,215.55,215.55,215.55,215.55,37.03,54.38,68.48,80.56,85.17,88.72,93.33,94.68,95.75,97.72,99.29,101.36,102.2,104.05,106.09,107.53,108.39,109.15,110.53,111.28,111.77,113.04,114.42,115.67,117.43,117.43,117.43,117.43,117.43
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-12,92,50.86,0.55,48,52.17%,57.69,81.45,94.08,107.87,114.39,117.91,122.84,125.26,129.22,133.55,135.04,137.32,145.92,148.43,149.77,153.63,155.33,157.9,160.09,164.02,165.03,169.09,171.16,173.16,173.16,173.16,173.16,173.16,173.16,29.34,41.43,47.85,54.86,58.18,59.97,62.48,63.71,65.72,67.92,68.68,69.84,74.22,75.49,76.17,78.14,79.0,80.31,81.42,83.42,83.94,86.0,87.05,88.07,88.07,88.07,88.07,88.07,88.07
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-13,85,51.22,0.6,45,52.94%,43.86,61.89,72.63,80.96,84.1,86.59,87.17,88.46,91.97,93.23,94.76,96.34,97.13,98.24,99.63,101.37,102.14,102.95,104.73,105.93,107.35,108.79,110.23,110.23,110.23,110.23,110.23,110.23,110.23,22.46,31.7,37.2,41.47,43.08,44.35,44.65,45.31,47.1,47.75,48.54,49.35,49.75,50.32,51.03,51.92,52.31,52.73,53.64,54.26,54.98,55.72,56.46,56.46,56.46,56.46,56.46,56.46,56.46
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-14,69,50.29,0.73,36,52.17%,50.55,62.44,70.58,82.08,87.26,90.12,93.79,99.17,103.06,108.82,113.96,116.2,119.3,122.21,126.19,128.96,131.66,134.53,136.93,138.67,142.19,145.97,145.97,145.97,145.97,145.97,145.97,145.97,145.97,25.42,31.4,35.49,41.28,43.89,45.32,47.17,49.87,51.83,54.72,57.31,58.44,60.0,61.46,63.46,64.85,66.21,67.66,68.86,69.74,71.51,73.41,73.41,73.41,73.41,73.41,73.41,73.41,73.41
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-15,84,42.3,0.5,38,45.24%,60.2,78.84,85.22,89.42,93.25,95.15,100.24,102.14,103.14,105.06,106.91,107.51,110.05,111.43,116.92,119.47,121.19,122.94,124.6,125.28,127.45,127.45,127.45,127.45,127.45,127.45,127.45,127.45,127.45,25.47,33.35,36.05,37.83,39.44,40.25,42.4,43.2,43.63,44.44,45.22,45.48,46.55,47.14,49.46,50.54,51.26,52.01,52.71,52.99,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-16,96,63.39,0.66,57,59.38%,67.66,89.6,98.09,105.0,111.4,114.98,117.17,120.37,122.77,125.13,127.42,128.98,129.71,131.08,132.33,133.0,134.13,135.69,138.01,138.81,138.81,138.81,138.81,138.81,138.81,138.81,138.81,138.81,138.81,42.89,56.8,62.18,66.56,70.62,72.89,74.27,76.3,77.82,79.32,80.77,81.76,82.22,83.09,83.88,84.31,85.03,86.01,87.49,87.99,87.99,87.99,87.99,87.99,87.99,87.99,87.99,87.99,87.99
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-17,260,202.02,0.78,130,50.0%,43.05,53.64,61.0,65.33,69.6,73.7,77.15,80.19,82.64,84.36,87.13,89.22,90.09,91.33,92.63,93.56,94.9,96.5,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,86.96,108.36,123.24,131.98,140.6,148.9,155.87,161.99,166.95,170.43,176.03,180.25,181.99,184.51,187.12,189.02,191.72,194.95,197.14,197.14,197.14,197.14,197.14,197.14,197.14,197.14,197.14,197.14,197.14
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-18,261,208.42,0.8,132,50.57%,37.0,47.71,56.54,61.73,67.3,71.55,76.76,81.41,85.46,88.59,91.75,95.29,97.78,99.23,100.92,103.21,105.99,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,77.12,99.44,117.84,128.65,140.27,149.13,159.98,169.67,178.12,184.65,191.23,198.6,203.78,206.82,210.33,215.1,220.9,224.89,224.89,224.89,224.89,224.89,224.89,224.89,224.89,224.89,224.89,224.89,224.89
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-19,295,206.57,0.7,130,44.07%,34.42,44.16,51.66,56.13,59.49,63.43,64.93,66.45,69.12,70.56,71.72,73.29,75.03,75.96,76.63,77.41,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12,71.1,91.23,106.72,115.94,122.88,131.03,134.13,137.27,142.78,145.75,148.16,151.39,154.99,156.9,158.29,159.91,161.38,161.38,161.38,161.38,161.38,161.38,161.38,161.38,161.38,161.38,161.38,161.38,161.38
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-20,263,209.89,0.8,130,49.43%,36.59,48.61,55.69,60.68,65.69,69.6,73.49,76.85,80.32,82.72,84.81,86.73,88.47,90.39,93.45,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,76.8,102.02,116.89,127.36,137.88,146.08,154.25,161.3,168.59,173.62,178.0,182.05,185.68,189.73,196.13,201.29,201.29,201.29,201.29,201.29,201.29,201.29,201.29,201.29,201.29,201.29,201.29,201.29,201.29
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-21,220,170.98,0.78,96,43.64%,29.9,41.41,49.89,55.62,60.16,63.17,65.8,67.88,69.58,71.54,73.46,74.75,76.73,79.36,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,51.12,70.8,85.3,95.1,102.87,108.01,112.5,116.06,118.97,122.32,125.6,127.81,131.2,135.7,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45
